symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TWTR,2018-12-18 00:00:00+00:00,33.74,34.17,33.08,33.63,18885118,33.74,34.17,33.08,33.63,18885118,0.0,1.0
TWTR,2018-12-19 00:00:00+00:00,32.93,34.7,32.66,33.71,24784326,32.93,34.7,32.66,33.71,24784326,0.0,1.0
TWTR,2018-12-20 00:00:00+00:00,29.29,32.72,28.51,32.59,51983015,29.29,32.72,28.51,32.59,51983015,0.0,1.0
TWTR,2018-12-21 00:00:00+00:00,27.31,29.76,27.04,29.31,38714140,27.31,29.76,27.04,29.31,38714140,0.0,1.0
TWTR,2018-12-24 00:00:00+00:00,26.45,27.27,26.26,26.55,18208306,26.45,27.27,26.26,26.55,18208306,0.0,1.0
TWTR,2018-12-26 00:00:00+00:00,28.66,28.7,26.8,27.0,35529619,28.66,28.7,26.8,27.0,35529619,0.0,1.0
TWTR,2018-12-27 00:00:00+00:00,28.68,28.92,27.26,28.14,31987721,28.68,28.92,27.26,28.14,31987721,0.0,1.0
TWTR,2018-12-28 00:00:00+00:00,28.43,29.14,27.84,28.93,21820474,28.43,29.14,27.84,28.93,21820474,0.0,1.0
TWTR,2018-12-31 00:00:00+00:00,28.74,29.13,28.34,28.6,15975022,28.74,29.13,28.34,28.6,15975022,0.0,1.0
TWTR,2019-01-02 00:00:00+00:00,28.81,28.987,27.87,28.26,15053718,28.81,28.987,27.87,28.26,15053718,0.0,1.0
TWTR,2019-01-03 00:00:00+00:00,27.99,29.18,27.94,28.38,19051650,27.99,29.18,27.94,28.38,19051650,0.0,1.0
TWTR,2019-01-04 00:00:00+00:00,29.95,30.1,28.31,28.39,23412594,29.95,30.1,28.31,28.39,23412594,0.0,1.0
TWTR,2019-01-07 00:00:00+00:00,31.34,31.38,29.768,30.2,19917785,31.34,31.38,29.768,30.2,19917785,0.0,1.0
TWTR,2019-01-08 00:00:00+00:00,31.8,32.05,30.91,31.7,18915169,31.8,32.05,30.91,31.7,18915169,0.0,1.0
TWTR,2019-01-09 00:00:00+00:00,32.25,32.4,31.54,31.8,14554404,32.25,32.4,31.54,31.8,14554404,0.0,1.0
TWTR,2019-01-10 00:00:00+00:00,33.09,33.5,32.26,33.08,30504455,33.09,33.5,32.26,33.08,30504455,0.0,1.0
TWTR,2019-01-11 00:00:00+00:00,32.87,33.2,32.43,32.85,17732289,32.87,33.2,32.43,32.85,17732289,0.0,1.0
TWTR,2019-01-14 00:00:00+00:00,32.37,32.75,32.12,32.38,9523030,32.37,32.75,32.12,32.38,9523030,0.0,1.0
TWTR,2019-01-15 00:00:00+00:00,33.02,33.35,32.45,32.51,13548207,33.02,33.35,32.45,32.51,13548207,0.0,1.0
TWTR,2019-01-16 00:00:00+00:00,32.47,33.3,32.44,33.1,10130195,32.47,33.3,32.44,33.1,10130195,0.0,1.0
TWTR,2019-01-17 00:00:00+00:00,32.85,33.085,32.39,32.47,12059708,32.85,33.085,32.39,32.47,12059708,0.0,1.0
TWTR,2019-01-18 00:00:00+00:00,33.27,33.89,32.77,33.05,16776795,33.27,33.89,32.77,33.05,16776795,0.0,1.0
TWTR,2019-01-22 00:00:00+00:00,32.25,33.35,31.925,32.97,17780790,32.25,33.35,31.925,32.97,17780790,0.0,1.0
TWTR,2019-01-23 00:00:00+00:00,30.97,32.45,30.72,32.26,21084440,30.97,32.45,30.72,32.26,21084440,0.0,1.0
TWTR,2019-01-24 00:00:00+00:00,31.61,31.73,30.91,30.94,12470397,31.61,31.73,30.91,30.94,12470397,0.0,1.0
TWTR,2019-01-25 00:00:00+00:00,32.9,33.62,31.98,31.99,22522440,32.9,33.62,31.98,31.99,22522440,0.0,1.0
TWTR,2019-01-28 00:00:00+00:00,33.13,33.2,32.12,32.65,21750772,33.13,33.2,32.12,32.65,21750772,0.0,1.0
TWTR,2019-01-29 00:00:00+00:00,31.64,33.55,31.46,33.33,18849804,31.64,33.55,31.46,33.33,18849804,0.0,1.0
TWTR,2019-01-30 00:00:00+00:00,32.26,32.38,31.42,32.04,17142508,32.26,32.38,31.42,32.04,17142508,0.0,1.0
TWTR,2019-01-31 00:00:00+00:00,33.56,33.69,32.79,33.07,21211309,33.56,33.69,32.79,33.07,21211309,0.0,1.0
TWTR,2019-02-01 00:00:00+00:00,33.19,34.09,32.96,33.56,18816582,33.19,34.09,32.96,33.56,18816582,0.0,1.0
TWTR,2019-02-04 00:00:00+00:00,33.94,34.18,33.24,33.34,14244111,33.94,34.18,33.24,33.34,14244111,0.0,1.0
TWTR,2019-02-05 00:00:00+00:00,34.37,34.57,33.92,34.29,17610232,34.37,34.57,33.92,34.29,17610232,0.0,1.0
TWTR,2019-02-06 00:00:00+00:00,34.16,35.25,33.75,35.05,34058034,34.16,35.25,33.75,35.05,34058034,0.0,1.0
TWTR,2019-02-07 00:00:00+00:00,30.8,31.73,30.31,31.17,69764059,30.8,31.73,30.31,31.17,69764059,0.0,1.0
TWTR,2019-02-08 00:00:00+00:00,30.01,30.74,29.42,30.47,40669782,30.01,30.74,29.42,30.47,40669782,0.0,1.0
TWTR,2019-02-11 00:00:00+00:00,30.23,30.44,29.6598,30.17,28838151,30.23,30.44,29.6598,30.17,28838151,0.0,1.0
TWTR,2019-02-12 00:00:00+00:00,30.39,30.8,30.23,30.44,20315266,30.39,30.8,30.23,30.44,20315266,0.0,1.0
TWTR,2019-02-13 00:00:00+00:00,31.12,31.84,30.55,30.57,29683308,31.12,31.84,30.55,30.57,29683308,0.0,1.0
TWTR,2019-02-14 00:00:00+00:00,30.96,31.28,30.6,30.86,15321099,30.96,31.28,30.6,30.86,15321099,0.0,1.0
TWTR,2019-02-15 00:00:00+00:00,31.23,31.8,30.97,31.2,17591516,31.23,31.8,30.97,31.2,17591516,0.0,1.0
TWTR,2019-02-19 00:00:00+00:00,31.65,32.11,31.15,31.23,14391680,31.65,32.11,31.15,31.23,14391680,0.0,1.0
TWTR,2019-02-20 00:00:00+00:00,31.37,31.93,31.21,31.71,16871139,31.37,31.93,31.21,31.71,16871139,0.0,1.0
TWTR,2019-02-21 00:00:00+00:00,30.76,31.48,30.6,31.36,13944892,30.76,31.48,30.6,31.36,13944892,0.0,1.0
TWTR,2019-02-22 00:00:00+00:00,31.71,31.73,30.81,30.81,15413439,31.71,31.73,30.81,30.81,15413439,0.0,1.0
TWTR,2019-02-25 00:00:00+00:00,31.99,32.71,31.88,31.99,15061331,31.99,32.71,31.88,31.99,15061331,0.0,1.0
TWTR,2019-02-26 00:00:00+00:00,31.01,31.96,30.99,31.89,17519063,31.01,31.96,30.99,31.89,17519063,0.0,1.0
TWTR,2019-02-27 00:00:00+00:00,30.41,31.0,29.9,30.95,24639117,30.41,31.0,29.9,30.95,24639117,0.0,1.0
TWTR,2019-02-28 00:00:00+00:00,30.78,30.79,30.01,30.25,15242855,30.78,30.79,30.01,30.25,15242855,0.0,1.0
TWTR,2019-03-01 00:00:00+00:00,30.62,31.19,30.28,31.17,12360706,30.62,31.19,30.28,31.17,12360706,0.0,1.0
TWTR,2019-03-04 00:00:00+00:00,30.5,31.26,30.065,30.78,15920363,30.5,31.26,30.065,30.78,15920363,0.0,1.0
TWTR,2019-03-05 00:00:00+00:00,31.03,31.23,30.39,30.5,13073531,31.03,31.23,30.39,30.5,13073531,0.0,1.0
TWTR,2019-03-06 00:00:00+00:00,30.8,31.339,30.585,30.94,10938592,30.8,31.339,30.585,30.94,10938592,0.0,1.0
TWTR,2019-03-07 00:00:00+00:00,30.12,30.84,30.01,30.76,15779860,30.12,30.84,30.01,30.76,15779860,0.0,1.0
TWTR,2019-03-08 00:00:00+00:00,30.04,30.21,29.41,29.64,11964309,30.04,30.21,29.41,29.64,11964309,0.0,1.0
TWTR,2019-03-11 00:00:00+00:00,30.87,30.91,30.24,30.24,16013214,30.87,30.91,30.24,30.24,16013214,0.0,1.0
TWTR,2019-03-12 00:00:00+00:00,31.16,31.41,30.885,31.15,12324334,31.16,31.41,30.885,31.15,12324334,0.0,1.0
TWTR,2019-03-13 00:00:00+00:00,31.3,31.48,31.04,31.31,10201337,31.3,31.48,31.04,31.31,10201337,0.0,1.0
TWTR,2019-03-14 00:00:00+00:00,31.03,31.55,30.94,31.28,12090588,31.03,31.55,30.94,31.28,12090588,0.0,1.0
TWTR,2019-03-15 00:00:00+00:00,31.22,31.41,30.71,31.04,17522706,31.22,31.41,30.71,31.04,17522706,0.0,1.0
TWTR,2019-03-18 00:00:00+00:00,31.08,31.58,30.84,31.25,13172614,31.08,31.58,30.84,31.25,13172614,0.0,1.0
TWTR,2019-03-19 00:00:00+00:00,31.27,31.5,30.88,31.15,15557439,31.27,31.5,30.88,31.15,15557439,0.0,1.0
TWTR,2019-03-20 00:00:00+00:00,32.57,32.65,31.16,31.24,22373782,32.57,32.65,31.16,31.24,22373782,0.0,1.0
TWTR,2019-03-21 00:00:00+00:00,32.61,32.69,32.03,32.31,13346906,32.61,32.69,32.03,32.31,13346906,0.0,1.0
TWTR,2019-03-22 00:00:00+00:00,33.02,34.21,32.34,32.5,28034683,33.02,34.21,32.34,32.5,28034683,0.0,1.0
TWTR,2019-03-25 00:00:00+00:00,32.59,33.3,32.28,32.83,15272347,32.59,33.3,32.28,32.83,15272347,0.0,1.0
TWTR,2019-03-26 00:00:00+00:00,33.06,33.86,32.92,32.98,17252299,33.06,33.86,32.92,32.98,17252299,0.0,1.0
TWTR,2019-03-27 00:00:00+00:00,32.28,33.4522,31.95,32.93,13669409,32.28,33.4522,31.95,32.93,13669409,0.0,1.0
TWTR,2019-03-28 00:00:00+00:00,32.87,32.93,31.73,32.29,17750596,32.87,32.93,31.73,32.29,17750596,0.0,1.0
TWTR,2019-03-29 00:00:00+00:00,32.88,33.24,32.47,33.1,13529256,32.88,33.24,32.47,33.1,13529256,0.0,1.0
TWTR,2019-04-01 00:00:00+00:00,33.44,33.68,32.7,33.16,12499656,33.44,33.68,32.7,33.16,12499656,0.0,1.0
TWTR,2019-04-02 00:00:00+00:00,33.75,33.89,33.23,33.44,11638013,33.75,33.89,33.23,33.44,11638013,0.0,1.0
TWTR,2019-04-03 00:00:00+00:00,34.38,34.76,33.81,34.0,18040972,34.38,34.76,33.81,34.0,18040972,0.0,1.0
TWTR,2019-04-04 00:00:00+00:00,34.42,35.1353,33.9,34.7,14604127,34.42,35.1353,33.9,34.7,14604127,0.0,1.0
TWTR,2019-04-05 00:00:00+00:00,34.72,34.7999,34.37,34.55,9571670,34.72,34.7999,34.37,34.55,9571670,0.0,1.0
TWTR,2019-04-08 00:00:00+00:00,34.86,35.06,34.51,34.79,10655009,34.86,35.06,34.51,34.79,10655009,0.0,1.0
TWTR,2019-04-09 00:00:00+00:00,35.14,35.39,34.8068,34.84,13889711,35.14,35.39,34.8068,34.84,13889711,0.0,1.0
TWTR,2019-04-10 00:00:00+00:00,34.75,35.27,34.5125,35.26,11648786,34.75,35.27,34.5125,35.26,11648786,0.0,1.0
TWTR,2019-04-11 00:00:00+00:00,34.58,34.87,34.41,34.75,10982651,34.58,34.87,34.41,34.75,10982651,0.0,1.0
TWTR,2019-04-12 00:00:00+00:00,34.37,34.83,34.11,34.67,12713801,34.37,34.83,34.11,34.67,12713801,0.0,1.0
TWTR,2019-04-15 00:00:00+00:00,34.71,35.03,34.34,34.38,10248382,34.71,35.03,34.34,34.38,10248382,0.0,1.0
TWTR,2019-04-16 00:00:00+00:00,34.46,34.99,34.23,34.84,9396320,34.46,34.99,34.23,34.84,9396320,0.0,1.0
TWTR,2019-04-17 00:00:00+00:00,34.48,34.9,34.2,34.73,9022995,34.48,34.9,34.2,34.73,9022995,0.0,1.0
TWTR,2019-04-18 00:00:00+00:00,34.4,34.86,34.32,34.67,9806113,34.4,34.86,34.32,34.67,9806113,0.0,1.0
TWTR,2019-04-22 00:00:00+00:00,34.39,34.615,33.82,34.4,19704288,34.39,34.615,33.82,34.4,19704288,0.0,1.0
TWTR,2019-04-23 00:00:00+00:00,39.77,40.535,36.91,36.93,104262474,39.77,40.535,36.91,36.93,104262474,0.0,1.0
TWTR,2019-04-24 00:00:00+00:00,39.29,39.95,38.8,39.86,30266862,39.29,39.95,38.8,39.86,30266862,0.0,1.0
TWTR,2019-04-25 00:00:00+00:00,38.48,40.13,38.19,39.26,26044758,38.48,40.13,38.19,39.26,26044758,0.0,1.0
TWTR,2019-04-26 00:00:00+00:00,38.67,39.34,38.18,38.59,15270496,38.67,39.34,38.18,38.59,15270496,0.0,1.0
TWTR,2019-04-29 00:00:00+00:00,39.78,39.97,38.63,38.63,19679975,39.78,39.97,38.63,38.63,19679975,0.0,1.0
TWTR,2019-04-30 00:00:00+00:00,39.91,40.92,39.65,39.79,22912022,39.91,40.92,39.65,39.79,22912022,0.0,1.0
TWTR,2019-05-01 00:00:00+00:00,39.29,40.07,39.26,40.0,14962555,39.29,40.07,39.26,40.0,14962555,0.0,1.0
TWTR,2019-05-02 00:00:00+00:00,39.95,39.9999,38.84,39.24,13419117,39.95,39.9999,38.84,39.24,13419117,0.0,1.0
TWTR,2019-05-03 00:00:00+00:00,40.8,40.82,39.96,40.48,15577111,40.8,40.82,39.96,40.48,15577111,0.0,1.0
TWTR,2019-05-06 00:00:00+00:00,40.23,40.44,39.45,39.69,14517359,40.23,40.44,39.45,39.69,14517359,0.0,1.0
TWTR,2019-05-07 00:00:00+00:00,38.62,40.15,38.12,39.9,19283131,38.62,40.15,38.12,39.9,19283131,0.0,1.0
TWTR,2019-05-08 00:00:00+00:00,38.58,39.15,38.33,38.45,9168440,38.58,39.15,38.33,38.45,9168440,0.0,1.0
TWTR,2019-05-09 00:00:00+00:00,38.79,39.02,37.8203,38.11,10010669,38.79,39.02,37.8203,38.11,10010669,0.0,1.0
TWTR,2019-05-10 00:00:00+00:00,38.45,39.16,37.86,38.68,12258962,38.45,39.16,37.86,38.68,12258962,0.0,1.0
TWTR,2019-05-13 00:00:00+00:00,36.59,37.6434,36.37,37.5,16829698,36.59,37.6434,36.37,37.5,16829698,0.0,1.0
TWTR,2019-05-14 00:00:00+00:00,36.93,37.52,36.6,37.04,11125110,36.93,37.52,36.6,37.04,11125110,0.0,1.0
TWTR,2019-05-15 00:00:00+00:00,37.9,38.14,36.6425,36.67,11523055,37.9,38.14,36.6425,36.67,11523055,0.0,1.0
TWTR,2019-05-16 00:00:00+00:00,38.3,38.72,38.05,38.11,10104398,38.3,38.72,38.05,38.11,10104398,0.0,1.0
TWTR,2019-05-17 00:00:00+00:00,37.5,38.125,37.47,37.83,9090265,37.5,38.125,37.47,37.83,9090265,0.0,1.0
TWTR,2019-05-20 00:00:00+00:00,37.15,37.725,36.92,37.12,9411902,37.15,37.725,36.92,37.12,9411902,0.0,1.0
TWTR,2019-05-21 00:00:00+00:00,37.47,37.86,37.33,37.47,8861388,37.47,37.86,37.33,37.47,8861388,0.0,1.0
TWTR,2019-05-22 00:00:00+00:00,38.58,39.32,37.24,37.41,21105429,38.58,39.32,37.24,37.41,21105429,0.0,1.0
TWTR,2019-05-23 00:00:00+00:00,37.19,38.29,36.8,38.15,18398792,37.19,38.29,36.8,38.15,18398792,0.0,1.0
TWTR,2019-05-24 00:00:00+00:00,37.41,37.85,37.27,37.47,9303870,37.41,37.85,37.27,37.47,9303870,0.0,1.0
